weather_ts,temperature_2m,rain_mm,wind_speed_10m,cloud_cover,sunshine_duration_sec,sunshine_hours,is_raining
2026-01-20 21:00:00+00:00,11.7,0.0,17.2,100,0.0,0.0,0
2026-01-20 22:00:00+00:00,11.7,0.0,13.8,81,0.0,0.0,0
2026-01-20 23:00:00+00:00,11.2,0.0,10.4,99,0.0,0.0,0
2026-01-21 00:00:00+00:00,11.2,0.0,10.8,94,0.0,0.0,0
2026-01-21 01:00:00+00:00,10.6,0.1,8.5,41,0.0,0.0,1
2026-01-21 02:00:00+00:00,9.9,0.0,6.2,33,0.0,0.0,0
2026-01-21 03:00:00+00:00,8.7,0.0,3.8,19,0.0,0.0,0
2026-01-21 04:00:00+00:00,7.6,0.0,3.3,21,0.0,0.0,0
2026-01-21 05:00:00+00:00,6.8,0.0,3.6,16,0.0,0.0,0
2026-01-21 06:00:00+00:00,6.7,0.0,6.7,50,0.0,0.0,0
2026-01-21 07:00:00+00:00,7.9,0.0,4.6,100,0.0,0.0,0
2026-01-21 08:00:00+00:00,8.5,0.0,3.7,32,0.0,0.0,0
2026-01-21 09:00:00+00:00,9.8,0.0,4.8,29,3600.0,1.0,0
2026-01-21 10:00:00+00:00,12.1,0.0,3.8,13,3600.0,1.0,0
2026-01-21 11:00:00+00:00,13.5,0.0,9.0,13,3600.0,1.0,0
2026-01-21 12:00:00+00:00,13.3,0.0,13.1,88,3600.0,1.0,0
2026-01-21 13:00:00+00:00,13.7,0.4,14.9,67,3600.0,1.0,1
2026-01-21 14:00:00+00:00,13.8,0.0,16.8,61,3600.0,1.0,0
2026-01-21 15:00:00+00:00,13.4,0.0,16.5,100,3600.0,1.0,0
2026-01-21 16:00:00+00:00,12.7,0.0,14.4,100,2340.0,0.65,0
2026-01-21 17:00:00+00:00,11.9,0.0,12.7,100,0.0,0.0,0
2026-01-21 18:00:00+00:00,11.6,0.0,13.8,100,0.0,0.0,0
2026-01-21 19:00:00+00:00,11.7,0.0,9.5,100,0.0,0.0,0
2026-01-21 20:00:00+00:00,11.7,0.1,13.0,100,0.0,0.0,1
2026-01-21 21:00:00+00:00,11.3,0.2,14.5,100,0.0,0.0,1
2026-01-21 22:00:00+00:00,11.1,0.1,16.5,100,0.0,0.0,1
2026-01-21 23:00:00+00:00,11.0,0.0,12.7,100,0.0,0.0,0
2026-01-22 00:00:00+00:00,11.3,0.0,10.8,99,0.0,0.0,0
2026-01-22 01:00:00+00:00,11.2,0.0,8.4,78,0.0,0.0,0
2026-01-22 02:00:00+00:00,10.5,0.0,7.1,66,0.0,0.0,0
2026-01-22 03:00:00+00:00,10.3,0.0,3.9,98,0.0,0.0,0
2026-01-22 04:00:00+00:00,9.5,0.0,1.4,99,0.0,0.0,0
2026-01-22 05:00:00+00:00,9.0,0.0,6.2,75,0.0,0.0,0
2026-01-22 06:00:00+00:00,9.2,0.2,9.6,93,0.0,0.0,1
2026-01-22 07:00:00+00:00,9.4,0.8,7.8,100,0.0,0.0,1
2026-01-22 08:00:00+00:00,9.5,0.2,1.5,99,0.0,0.0,1
2026-01-22 09:00:00+00:00,10.3,0.2,5.0,100,0.0,0.0,1
2026-01-22 10:00:00+00:00,11.3,0.1,6.3,100,0.0,0.0,1
2026-01-22 11:00:00+00:00,11.7,0.3,8.4,100,599.99,0.1666638888888889,1
2026-01-22 12:00:00+00:00,11.9,0.1,10.5,100,0.0,0.0,1
2026-01-22 13:00:00+00:00,13.5,0.0,7.9,19,3600.0,1.0,0
2026-01-22 14:00:00+00:00,14.3,0.2,7.9,53,3600.0,1.0,1
2026-01-22 15:00:00+00:00,14.1,0.0,9.3,25,3600.0,1.0,0
2026-01-22 16:00:00+00:00,13.2,0.0,10.7,14,3600.0,1.0,0
2026-01-22 17:00:00+00:00,12.0,0.0,7.3,11,2979.37,0.8276027777777778,0
2026-01-22 18:00:00+00:00,11.0,0.0,0.9,31,0.0,0.0,0
2026-01-22 19:00:00+00:00,10.3,0.0,5.0,15,0.0,0.0,0
2026-01-22 20:00:00+00:00,9.1,0.0,4.8,2,0.0,0.0,0
2026-01-22 21:00:00+00:00,8.0,0.0,0.8,25,0.0,0.0,0
2026-01-22 22:00:00+00:00,7.4,0.0,0.6,23,0.0,0.0,0
2026-01-22 23:00:00+00:00,6.8,0.0,3.0,4,0.0,0.0,0
2026-01-23 00:00:00+00:00,6.1,0.0,4.3,41,0.0,0.0,0
2026-01-23 01:00:00+00:00,5.8,0.0,5.3,0,0.0,0.0,0
2026-01-23 02:00:00+00:00,5.6,0.0,6.1,38,0.0,0.0,0
2026-01-23 03:00:00+00:00,5.8,0.0,7.2,100,0.0,0.0,0
2026-01-23 04:00:00+00:00,6.6,0.0,7.9,5,0.0,0.0,0
2026-01-23 05:00:00+00:00,6.7,0.0,6.2,100,0.0,0.0,0
2026-01-23 06:00:00+00:00,7.2,0.0,6.6,0,0.0,0.0,0
2026-01-23 07:00:00+00:00,6.2,0.0,5.8,2,0.0,0.0,0
2026-01-23 08:00:00+00:00,6.7,0.0,7.5,21,2670.27,0.7417416666666666,0
2026-01-23 09:00:00+00:00,8.9,0.0,6.7,2,3600.0,1.0,0
2026-01-23 10:00:00+00:00,11.4,0.0,6.2,2,3600.0,1.0,0
2026-01-23 11:00:00+00:00,13.0,0.0,10.0,41,3600.0,1.0,0
2026-01-23 12:00:00+00:00,14.5,0.0,11.0,96,3600.0,1.0,0
2026-01-23 13:00:00+00:00,15.0,0.0,12.7,9,3600.0,1.0,0
2026-01-23 14:00:00+00:00,15.3,0.0,12.3,0,3600.0,1.0,0
2026-01-23 15:00:00+00:00,15.2,0.0,11.4,0,3600.0,1.0,0
2026-01-23 16:00:00+00:00,13.7,0.0,14.5,0,3600.0,1.0,0
2026-01-23 17:00:00+00:00,11.7,0.0,11.3,0,3051.91,0.8477527777777777,0
2026-01-23 18:00:00+00:00,10.8,0.0,9.7,0,0.0,0.0,0
2026-01-23 19:00:00+00:00,10.0,0.0,12.6,2,0.0,0.0,0
2026-01-23 20:00:00+00:00,9.1,0.0,7.5,63,0.0,0.0,0
2026-01-23 21:00:00+00:00,8.2,0.0,5.2,20,0.0,0.0,0
2026-01-23 22:00:00+00:00,6.6,0.0,3.1,100,0.0,0.0,0
2026-01-23 23:00:00+00:00,5.9,0.0,3.3,100,0.0,0.0,0
2026-01-24 00:00:00+00:00,6.6,0.0,3.0,100,0.0,0.0,0
2026-01-24 01:00:00+00:00,6.5,0.0,4.5,100,0.0,0.0,0
2026-01-24 02:00:00+00:00,6.9,0.0,3.5,99,0.0,0.0,0
2026-01-24 03:00:00+00:00,6.8,0.0,4.7,99,0.0,0.0,0
2026-01-24 04:00:00+00:00,6.3,0.6,0.7,100,0.0,0.0,1
2026-01-24 05:00:00+00:00,7.0,0.3,5.3,100,0.0,0.0,1
2026-01-24 06:00:00+00:00,6.8,1.1,1.3,100,0.0,0.0,1
2026-01-24 07:00:00+00:00,7.1,5.7,8.2,100,0.0,0.0,1
2026-01-24 08:00:00+00:00,6.8,4.0,12.3,100,0.0,0.0,1
2026-01-24 09:00:00+00:00,7.3,3.6,13.8,100,0.0,0.0,1
2026-01-24 10:00:00+00:00,6.6,1.0,15.9,100,0.0,0.0,1
2026-01-24 11:00:00+00:00,5.0,1.4,18.8,100,0.0,0.0,1
